300
188 293
8 91 0 92 1474378 119 1225884 145 1609379 172 1368807 198 1304794 225 960923 226 0
0
937 2 1196 136
12 63 0 64 1004451 90 763753 115 668212 141 856963 167 1416314 192 1776575 218 2157584 244 1074278 269 1400422 295 2465264 296 0
0
938 2 831 144
13 23 0 24 2962264 50 2097577 76 1349016 102 1198123 128 540305 154 542454 180 666719 206 1176440 232 904185 258 683108 284 710559 285 0
1 937
939 2 786 41
15 10 0 11 2354604 35 2657738 59 1960543 83 1784907 107 1125618 131 864822 155 490736 180 410183 204 269011 228 299003 252 492769 276 460142 300 399828 301 0
0
940 2 790 162
10 10 0 11 829215 35 787645 58 903089 82 755067 105 769144 129 1476236 152 1279730 176 1263998 177 0
0
941 2 647 183
14 1 0 2 1409384 27 1465660 52 1087458 77 1504132 102 2381179 127 1835257 151 1419947 176 1428979 201 1245624 226 1941415 251 1867991 276 1618760 277 0
0
942 2 782 188
14 14 0 15 1326269 39 1608620 63 1329473 86 1763337 110 1022141 134 989265 158 919033 182 907836 206 1337977 229 2494164 253 2041637 277 1704981 278 0
1 941
943 2 1188 51
14 13 0 14 333381 39 581492 63 372194 88 331594 112 444416 137 580042 161 435870 186 903856 210 1176163 235 1844667 259 2528004 284 2781152 285 0
2 942 941
944 2 1070 153
9 127 0 128 2124073 154 1801785 180 1121043 205 1543243 231 2486086 257 2903042 283 1141695 284 0
0
945 2 1134 57
9 17 0 18 1281750 41 1182225 64 1067442 87 1046099 109 1853021 132 2744067 155 1965207 156 0
1 944
946 2 1316 119
10 81 0 82 1735909 106 1626508 131 1673460 155 1497574 179 1250771 203 1209839 228 1923883 252 2581248 253 0
1 945
947 2 1126 139
12 6 0 7 2290303 32 1749460 57 3042681 82 2404713 107 2129687 131 2044832 156 1251978 181 1051575 206 586504 231 976225 232 0
0
948 2 1300 101
13 44 0 45 1405550 70 1300846 95 1488691 120 1792003 145 1317035 169 1181553 194 1628222 219 1714431 244 1483979 269 1734141 294 1764081 295 0
1 947
949 2 1191 130
10 57 0 58 973720 84 1222760 111 1143147 137 1061290 163 1077199 189 1314669 216 2121788 242 2764743 243 0
2 948 947
950 2 1069 87
13 31 0 32 2110029 57 2412375 83 1360458 108 1228308 133 1848980 159 1287365 184 799970 209 776910 234 758870 260 632785 285 1055360 286 0
0
951 2 590 11
10 92 0 93 2310802 118 1648400 143 1303412 168 1138006 193 1214053 218 1102241 243 1257054 268 949988 269 0
1 950
952 2 1187 160
11 18 0 19 1085938 43 1590649 67 2175985 90 2102030 114 2771163 138 2059454 161 1405411 185 1524358 209 578772 210 0
1 950
953 2 761 13
7 132 0 133 1198311 159 873350 185 726225 210 1307572 236 1002233 237 0
0
954 2 865 160
11 31 0 32 596221 56 1284862 80 1180329 104 1098151 129 1267910 153 2283730 177 2063786 201 2111651 225 1927257 226 0
0
955 2 611 88
8 14 0 15 825759 42 729269 69 532958 95 845701 122 1595572 149 2630626 150 0
1 954
956 2 804 16
8 137 0 138 1238625 164 1673973 190 1185309 215 951312 241 871379 267 968109 268 0
0
957 2 774 130
11 36 0 37 2302315 61 1988795 85 2164714 109 1290084 133 1617064 157 1400945 181 2120352 205 1883144 229 1972714 230 0
1 956
958 2 759 52
11 58 0 59 1529268 83 1550892 107 1345798 131 1379533 155 893865 180 733992 204 1332143 228 1265838 252 2276340 253 0
2 957 956
959 2 1286 17
14 6 0 7 667698 32 1598598 57 1397197 83 1519345 108 1994589 133 936798 158 666231 183 607362 208 610717 234 336510 259 430732 284 517408 285 0
0
960 2 1444 169
9 71 0 72 2743555 95 1768662 118 1191357 141 1376296 165 1538583 188 1025562 211 1012481 212 0
0
961 2 712 33
14 12 0 13 1570202 38 1498241 63 1599372 88 1195020 113 1621286 138 2114526 163 1859811 188 1626246 213 1731687 238 1040420 263 1151759 288 885348 289 0
1 960
962 2 927 180
14 19 0 20 2287305 45 2332197 69 1428919 94 1471942 118 1581618 143 1373109 167 1154308 192 1291370 216 975169 241 931795 265 1244863 290 1401075 291 0
2 961 960
963 2 1343 126
14 2 0 3 4209787 29 2166991 55 1199841 81 921534 107 885846 133 991162 159 1109302 185 1005396 211 1069827 237 1246843 263 1035731 289 1015723 290 0
0
964 2 1432 33
10 52 0 53 2455411 77 2728533 102 1872264 126 1495749 150 1044640 174 1150310 199 872286 223 800589 224 0
1 963
965 2 1358 136
12 11 0 12 554793 38 766182 64 1265362 89 2021278 115 2003943 141 977163 167 687925 192 550931 218 538535 244 327853 245 0
0
966 2 886 3
10 12 0 13 1590977 37 2118715 62 1808328 86 2746625 111 2063738 135 1871653 160 1527047 184 962357 185 0
1 965
967 2 707 93
15 5 0 6 2378339 31 2315783 55 1534741 79 1429983 104 1249342 129 1243078 153 1104638 177 974040 202 825946 227 1094570 251 837726 275 603245 300 534341 301 0
1 965
968 2 1075 91
12 54 0 55 672064 81 1096236 107 748200 133 841192 159 1258411 186 1288993 212 1170452 238 1494150 264 1093749 290 946228 291 0
1 965
969 2 1061 16
9 109 0 110 612807 133 781676 157 1320348 181 1462170 204 1358283 227 1105065 251 1328456 252 0
0
970 2 846 12
12 59 0 60 3945791 86 1952236 112 2186608 138 1348017 164 1128282 189 719209 215 476708 241 429777 267 861510 293 501902 294 0
1 969
971 2 977 137
10 125 0 126 1709019 150 1405016 173 1218518 197 817298 220 640310 244 672435 267 700510 291 413441 292 0
1 970
972 2 1249 71
14 27 0 28 2294184 53 1577189 77 1242624 102 1629811 126 1509926 151 1601467 175 912031 200 890847 224 1292618 249 1701949 273 1589339 298 1694603 299 0
0
973 2 1474 173
10 13 0 14 741953 38 997199 62 833048 86 648066 111 985951 135 2003434 159 2296332 183 2692707 184 0
1 972
974 2 502 13
13 24 0 25 1043131 49 1398847 72 1652908 96 1352099 120 1183142 143 879095 167 486089 191 809754 215 801210 238 986161 262 922823 263 0
1 973
975 2 974 142
11 33 0 34 1099270 59 920045 83 1104936 107 1395206 132 1437365 157 1265296 181 2827995 205 3315517 230 2781979 231 0
0
976 2 1391 43
13 4 0 5 417008 29 835045 53 1438529 76 1677484 100 1087189 124 771053 148 677590 172 1037804 195 1086036 219 1402518 243 1171952 244 0
1 975
977 2 1102 68
8 40 0 41 517820 68 1124980 95 986654 123 924245 150 1373873 177 1105388 178 0
1 976
978 2 909 115
12 15 0 16 3181981 40 2728951 65 2417309 89 973175 113 499778 138 514908 162 333437 186 319789 211 281133 235 285093 236 0
0
979 2 831 113
9 141 0 142 669847 167 866058 192 1535031 217 1282276 241 1150343 266 2382336 291 1472659 292 0
1 978
980 2 899 46
9 132 0 133 2349153 158 2123077 184 2423675 209 1933945 234 1804696 260 1836091 285 1222874 286 0
2 979 978
981 2 715 65
13 28 0 29 2562459 54 2197999 78 2246928 103 2464316 128 1340163 153 1034143 177 1395545 202 1565155 227 1280007 251 1774393 276 844921 277 0
0
982 2 1208 81
13 13 0 14 2330713 39 1861453 64 1697359 88 990589 113 1417811 138 1532937 163 924647 188 1502571 212 1640120 237 1305921 262 1892027 263 0
1 981
983 2 665 60
9 96 0 97 1061087 121 1404690 144 1001458 167 1762048 191 851925 215 1022980 238 1871964 239 0
0
984 2 878 16
12 31 0 32 1635050 57 730769 82 878243 107 1004185 132 944587 156 931105 181 757603 206 1185876 231 1235882 256 1191169 257 0
2 986 983
985 2 1008 153
15 3 0 4 2293333 29 1732792 53 1531501 78 2014882 102 3039914 127 2213169 151 1796619 176 1496512 201 914628 225 594971 250 902046 274 1492365 299 1133228 300 0
1 983
986 2 934 104
8 21 0 22 1305813 45 1308846 69 1200019 92 1270566 116 979081 139 695245 140 0
0
987 2 861 55
10 28 0 29 1477770 52 1762912 76 2240568 99 1344534 123 1965492 146 1799406 170 1331079 193 1529558 194 0
0
988 2 1361 52
10 3 0 4 510344 27 540258 51 956391 74 1151673 98 2077805 121 2348057 145 2309758 168 1707797 169 0
1 987
989 2 777 153
14 12 0 13 1113762 38 1969126 62 1849059 87 2082509 111 1622603 136 2376424 160 1731219 185 2368810 209 2273444 234 1985744 258 1155824 283 1987116 284 0
0
990 2 865 47
10 22 0 23 1095539 49 1679455 76 1635445 102 1932511 128 1902867 154 2025203 181 2501360 207 1637769 208 0
0
991 2 1370 81
9 134 0 135 1048106 162 1680291 189 1506382 215 2002473 242 1380945 269 2322078 296 2216058 297 0
0
992 2 696 40
8 16 0 17 1212327 42 1356720 66 1697491 91 1640513 115 667734 140 972492 141 0
0
993 2 503 101
11 89 0 90 736490 114 796982 138 673141 162 1102248 186 811345 210 1832584 234 1061581 258 966574 282 506466 283 0
0
994 2 1371 29
13 37 0 38 1949060 63 2003600 88 973651 112 1529382 137 1787964 162 1161332 187 1336865 212 884865 236 657659 261 503392 286 564432 287 0
1 993
995 2 1347 106
11 15 0 16 801858 41 1492588 67 1249635 92 1355529 117 2543671 143 1745633 168 2158150 194 1648948 219 2118372 220 0
2 994 993
996 2 1116 58
15 0 0 1 1335034 26 997438 51 598593 75 330642 100 412166 125 539096 149 923660 174 1103359 199 805063 224 1277388 249 1399496 273 1956411 298 2508400 299 0
0
997 2 592 48
8 27 0 28 1081442 50 1192365 73 1409744 95 1294814 118 2102715 140 1039651 141 0
0
998 2 1433 163
14 12 0 13 867084 39 974799 64 1229049 90 1616392 116 1387655 142 1672252 167 2479817 193 2019919 219 2008406 245 1398602 270 1263201 296 2920479 297 0
1 997
999 2 1137 141
15 3 0 4 1102122 28 2104811 52 1206471 76 1002874 100 908024 124 1038509 149 1997192 173 2088703 197 2738964 221 1680599 245 856914 269 1675123 293 2281808 294 0
0
1000 2 726 14
15 2 0 3 690688 28 830332 53 829087 77 740223 102 1219891 127 1481816 151 933176 176 1362164 201 1543150 226 2186605 251 3647920 275 3288385 300 3042582 301 0
1 999
1001 2 1470 23
13 34 0 35 1735086 59 1367112 82 1525831 106 1339944 130 1665596 153 1191255 177 979979 201 1100531 225 925819 248 553516 272 373343 273 0
1 999
1002 2 594 154
9 96 0 97 1187840 123 1039835 149 918359 175 1544000 202 1650929 228 1786952 254 1682482 255 0
2 1001 1000
62076139388
