A
300
188 293
15 3 0 4 116330 28 151084 53 224249 77 350887 102 600863 126 760191 151 783426 175 604597 199 1037937 224 1427396 248 3011866 273 3624854 297 3545858 298 0
0
383 2 584 75 0.9145944306191389 0.09288646983660091 0
10 92 0 93 1320862 119 1389592 144 1151781 170 1146399 195 880696 221 895392 246 681317 272 649959 273 0
1 382
384 2 558 165 0.9127811910714773 0.061689020991657156 0
15 0 0 1 1260007 26 2238208 51 2371432 76 1117491 101 794877 126 891512 151 1046234 175 678695 200 755036 225 659103 250 662960 275 1016002 300 1414352 301 0
1 382
385 2 1048 35 0.9196536017948356 0.08344016309809422 0
10 74 0 75 3251876 99 2591927 124 2045678 148 1168820 172 1123768 196 1124264 221 752456 245 814872 246 0
0
386 2 747 146 0.9292557050959859 0.06576180487494682 0
8 118 0 119 1489918 144 1735099 170 1594014 195 2038108 221 2173665 246 1891501 247 0
1 385
387 2 745 104 0.9265210471015622 0.11339942453759672 0
12 37 0 38 934653 63 918520 89 1295769 114 1102376 139 1245242 165 1104499 190 1275253 215 1058049 241 1907111 266 1335623 267 0
1 385
388 2 1412 36 0.9121651620971762 0.07301260514373113 0
14 12 0 13 1732117 39 1583615 65 661849 91 1093326 117 903027 143 854972 169 1063536 195 1031367 221 863161 247 1005513 273 1177327 299 915299 300 0
0
389 2 611 112 0.9261228466680527 0.04128336847707321 0
11 71 0 72 1181512 97 921151 123 965013 149 1283012 174 1675945 199 1880195 225 2452551 251 2456685 276 1876048 277 0
3 388 390 391
390 2 909 57 0.9116910948453928 0.07566502156015517 0
7 167 0 168 635632 193 1042776 218 890853 243 1312666 268 2597941 269 0
0
391 2 615 111 0.9105455083119398 0.09441107226523136 0
11 29 0 30 197917 56 243567 82 450258 108 563139 133 795444 159 2135010 185 1542507 211 1662991 237 2803199 238 0
0
392 2 991 64 0.9185744366592912 0.12134977477398462 0
8 96 0 97 502567 120 746664 143 790191 166 1614818 189 1589948 212 1094387 213 0
0
393 2 639 164 0.9143268223342589 0.1448571176994441 0
9 130 0 131 1127432 154 1302423 178 1419198 201 1017579 224 738941 248 1152546 271 934347 272 0
1 392
394 2 924 117 0.9198272091567037 0.0457413936616607 0
14 32 0 33 930013 57 1512760 81 1438616 105 917083 129 1439060 153 1517003 178 2235189 202 1289614 226 2483657 250 1781066 274 900636 298 851667 299 0
1 393
395 2 1307 150 0.9272858368718172 0.019890877030344537 0
10 72 0 73 1772330 99 1590057 125 1244472 151 1294705 177 1248059 203 1150290 229 1502628 255 1572246 256 0
1 393
396 2 545 146 0.9217015482493557 0.14053800619929555 0
12 47 0 48 1782395 74 1905026 100 1922841 127 1897466 153 1570773 179 1527879 205 1189177 232 1141487 258 2231018 284 2403951 285 0
0
397 2 1393 137 0.9216347965106908 0.04229558220531655 0
8 5 0 6 1819064 33 2156783 60 1543149 86 1810945 113 1901912 140 2109948 141 0
1 396
398 2 1220 113 0.9212878569886721 0.09423315294041897 0
13 50 0 51 472807 75 597651 99 593547 123 1099450 147 1083717 171 1756915 195 1643363 219 1328663 243 2015354 267 2319578 291 2369892 292 0
1 396
399 2 1075 130 0.9205493770226363 0.06131414631005332 0
8 70 0 71 417878 95 819859 119 1175746 144 1213814 168 1370962 192 1618091 193 0
0
400 2 505 132 0.9214684406404037 0.10600966495509438 0
12 11 0 12 4616129 37 2270084 63 1900984 88 1170378 114 635601 139 554454 165 533865 190 661054 216 826766 241 965208 242 0
0
401 2 939 123 0.9273820601356718 0.014329979902296952 0
10 69 0 70 1665407 94 2018854 119 2255628 143 2333688 167 2599693 191 1504132 216 999915 240 2005756 241 0
0
402 2 724 92 0.9125479373361943 0.01598491659146844 0
8 62 0 63 1193941 85 2142614 108 1741432 130 1084767 153 790595 175 551719 176 0
0
403 2 644 136 0.9257796953409217 0.033863117967587286 0
8 67 0 68 1625349 95 1652595 122 886449 149 755384 176 487095 203 601647 204 0
0
404 2 1177 127 0.9148473670874163 0.09761968747096568 0
10 11 0 12 1255306 36 1781324 61 1146489 85 1076640 109 585934 133 617338 158 730420 182 593032 183 0
1 403
405 2 504 114 0.9182414753867296 0.11766428152676336 0
12 68 0 69 1213791 93 1321403 116 1701040 140 2950643 163 1869063 187 2116981 210 1832759 234 748730 257 753021 281 1412176 282 0
0
406 2 669 30 0.915956222539588 0.11078302886874429 0
11 13 0 14 336899 38 441183 61 722298 85 795596 109 1135493 132 1505591 156 2049323 179 1546987 203 2515453 204 0
0
407 2 853 161 0.9285736639152795 0.021786053563333022 0
13 34 0 35 2388108 59 2018059 84 2004728 108 1657200 132 1539488 157 1951701 181 2215557 205 1941431 229 1732702 254 1612289 278 2364262 279 0
1 406
408 2 1422 149 0.9224595344449907 0.05995315500639031 0
9 32 0 33 1563995 59 1085243 84 1827990 110 1523835 136 1586272 161 1827699 187 1670705 188 0
0
409 2 526 27 0.9208440793685174 0.13411721240537744 0
15 10 0 11 2778686 35 2791903 59 2383090 83 1933638 107 1648786 131 1194656 155 768745 178 738876 202 802024 226 730250 250 515568 274 693457 298 755923 299 0
0
410 2 535 111 0.9288900408963334 0.06690290220842575 0
10 70 0 71 2089965 94 979265 118 1327461 141 745371 164 557523 187 440452 211 572631 234 238293 235 0
2 409 411
411 2 969 31 0.9166992709138216 0.057320467309225895 0
8 78 0 79 717200 102 1248009 126 1388448 149 1184973 173 1102900 196 2178265 197 0
0
412 2 1331 77 0.914591460946317 0.09670284139075255 0
11 97 0 98 1244281 121 966382 145 637965 168 772747 191 582774 215 779628 238 910558 262 1184302 285 1669658 286 0
0
413 2 1311 161 0.9258287269085406 0.07670025767287679 0
9 112 0 113 745875 136 688699 159 1094057 182 1357172 205 1689060 228 845342 251 367594 252 0
1 412
414 2 645 93 0.9143114061724896 0.07319450419436302 0
8 151 0 152 1931046 178 2105880 203 1669876 229 997152 254 1009210 280 1603330 281 0
2 412 415
415 2 646 171 0.9141694145793365 0.09141346020385714 0
10 110 0 111 1257936 136 1303819 160 1446842 185 1108784 209 899554 234 1338860 258 1068751 283 722120 284 0
0
416 2 1008 49 0.9213350440951146 0.03430772652891091 0
12 29 0 30 645212 55 1213134 81 1667560 106 2532241 132 2177832 157 1980807 183 1636859 208 1439477 234 1433494 259 2206303 260 0
0
417 2 867 122 0.9135728858733464 0.11687889128595545 0
8 99 0 100 1429761 125 870958 150 1238054 176 1376197 201 673440 226 676836 227 0
1 416
418 2 857 2 0.9148920260231181 0.10411718815832617 0
12 77 0 78 2099730 103 1599341 127 1480226 152 845111 177 1290260 201 807386 226 936592 251 857987 275 1620786 300 2919458 301 0
1 417
419 2 1183 172 0.9151497012062388 0.024013614717761683 0
14 2 0 3 2075552 29 1873233 55 1826605 81 2239102 107 2807685 133 1938891 159 1592312 185 2728951 211 1692003 237 1188773 263 689357 289 858125 290 0
0
420 2 1348 26 0.9197867279187797 0.03434766188013661 0
8 22 0 23 645826 46 880565 69 919162 91 767334 114 1223399 137 1437948 138 0
2 419 421
421 2 1411 22 0.9289695252399098 0.08396335781293561 0
9 33 0 34 2728485 59 1495842 83 2420817 108 1580925 133 1987466 157 1481811 182 1134371 183 0
0
422 2 893 100 0.9254813360699103 0.1358088971474154 0
13 26 0 27 2095237 53 1669518 78 1656603 104 1444359 129 1252144 155 1851476 181 1751536 206 1305313 232 1162213 257 2277162 283 1429114 284 0
0
423 2 605 89 0.9104503499521114 0.0829252344815542 0
13 48 0 49 1584164 74 1830271 99 1503527 124 1831558 149 2334802 174 1291625 199 1550863 224 585254 249 701596 274 822392 299 629055 300 0
1 422
424 2 937 34 0.9116345045364271 0.025060405475720585 0
13 47 0 48 2185144 72 1509255 96 1396630 120 1069968 144 1890238 167 1034655 191 1124513 215 861700 239 696950 263 822914 287 780239 288 0
2 422 423
425 2 1286 142 0.9210287968559212 0.020705186028229287 0
13 25 0 26 600043 51 994988 76 2152768 101 2062180 126 1214849 151 783720 177 1159162 202 1026917 227 2307051 252 1955702 277 2470884 278 0
0
426 2 931 6 0.9212906502484385 0.14241587671781783 0
13 13 0 14 891551 40 1196661 65 1299340 91 768651 117 832903 143 832308 168 762989 194 1201990 220 1415956 245 1183375 271 1205497 272 0
1 425
427 2 715 85 0.9275207062848062 0.09667604899208307 0
13 15 0 16 1537312 40 1596209 64 1026602 88 1657428 112 1741103 137 1297919 161 1431914 185 1415635 209 2002048 233 1306473 257 1284084 258 0
2 425 426
428 2 1107 124 0.924145084031528 0.054308939890443726 0
13 40 0 41 2087274 66 2298098 91 1648027 116 1517051 141 1089559 167 596728 192 466512 217 649332 242 477493 267 582513 292 457797 293 0
3 425 426 427
429 2 1239 33 0.9248934610685177 0.01909763410884279 0
12 57 0 58 2475265 83 2199514 108 1594357 132 1852823 157 2202473 182 2298547 207 2015863 231 1408602 256 846293 281 808111 282 0
0
430 2 1167 51 0.9284742278094009 0.12957541387795374 0
9 66 0 67 2385373 91 1412446 114 1281558 138 1127564 162 941026 185 1157939 209 725252 210 0
1 429
431 2 622 160 0.9181805903666714 0.13148986866164436 0
10 37 0 38 1029783 63 1159256 88 769264 113 583285 137 986647 162 1447969 187 2078116 212 3503028 213 0
0
432 2 928 90 0.9157013595799356 0.012037395599681183 0
10 30 0 31 1206010 57 754478 83 1313863 109 1476975 136 2159917 162 1834635 188 1522109 214 1809606 215 0
1 431
433 2 1138 165 0.9268324563080895 0.01911828391040693 0
7 99 0 100 841999 125 1186842 149 1010098 174 1278681 199 2472590 200 0
0
434 2 796 150 0.9233498635099744 0.023892648766591744 0
15 0 0 1 1114044 26 836652 51 518537 75 747805 100 1423896 125 1914096 150 1399431 175 2346446 200 1782399 225 1647854 249 1441209 274 1691460 299 2339291 300 0
2 433 435
435 2 1327 54 0.914770903149565 0.1206049584121554 0
7 114 0 115 3602169 141 1655024 166 1088842 191 1239383 217 1194516 218 0
0
436 2 1013 49 0.9298881176465476 0.05807218211764982 0
10 70 0 71 494988 97 1253678 124 1141819 150 1385151 177 2235443 203 1029481 230 1419307 256 1521829 257 0
0
437 2 1472 108 0.9177081359994053 0.023615656484180046 0
9 119 0 120 1987431 146 1613903 172 1075083 199 1766240 225 943772 251 1416765 277 1671502 278 0
1 436
438 2 1328 155 0.910060743668863 0.034161839177366385 0
10 100 0 101 3092669 127 2492604 152 1546876 178 1313800 204 1132414 230 1244762 255 1137718 281 975977 282 0
1 437
439 2 1111 168 0.9116868865127983 0.019377691838963946 0
15 5 0 6 1988652 30 2043570 55 2285046 79 2253408 103 1739031 127 1271489 151 1361077 176 1538075 200 1477253 224 800001 249 842253 273 969907 297 1251220 298 0
0
440 2 1081 6 0.9210179575896354 0.06369785994837932 0
11 102 0 103 638558 127 734106 152 757220 177 1010119 201 1288450 225 2209108 250 2832355 275 1583180 299 1172670 300 0
2 439 441
441 2 517 105 0.9266216148070263 0.08495339358100797 0
11 54 0 55 2897458 80 1609496 105 1265044 129 1831180 154 2213608 179 2312014 203 1643791 228 1621853 253 1517451 254 0
0
442 2 751 48 0.9270506559404335 0.09418710398995622 0
8 107 0 108 932367 135 1968908 161 1732820 188 3023620 214 1772522 241 1113050 242 0
0
443 2 508 28 0.9165981396271699 0.11704160842940207 0
8 137 0 138 836089 164 1223168 191 1005516 217 1499264 244 2283798 270 2275454 271 0
1 442
444 2 919 71 0.9155901257233567 0.02279707780268591 0
7 21 0 22 1591699 49 2242667 75 1957533 102 2199711 129 1660848 130 0
0
445 2 1248 155 0.9251973287639789 0.12848352786894207 0
13 19 0 20 946263 46 558438 72 366591 98 366092 124 514191 151 1133776 177 1029853 203 1935668 229 1399332 255 2076671 281 1317389 282 0
2 444 446
446 2 720 62 0.9247581226629165 0.03094965955656088 0
13 20 0 21 1328547 47 1281031 72 1367807 97 915930 123 1251715 149 892121 174 997589 199 1388613 225 1145145 251 800029 276 581074 277 0
0
447 2 905 103 0.9272968572571408 0.05300229828731304 0
15 5 0 6 262955 30 308555 55 449302 79 433468 103 482976 128 701665 152 523212 176 551783 201 836044 225 1023996 249 1816385 274 2133831 298 1630175 299 0
0
448 2 1461 78 0.9117974059391977 0.07354137245571528 0
10 95 0 96 1162442 121 1458304 145 2051544 170 1244911 194 1549193 219 1516106 243 912201 268 1218565 269 0
1 447
449 2 877 48 0.9206024542510687 0.05391882489615902 0
8 47 0 48 305087 75 370062 101 603230 128 671201 154 1623044 181 2058404 182 0
0
450 2 1352 69 0.9278376065866326 0.13497846270576963 0
10 48 0 49 738255 75 684139 101 936712 127 1132725 154 1188762 180 1520489 206 1685730 232 1188945 233 0
1 449
451 2 1031 176 0.9179521326176516 0.09074066886104501 0
14 28 0 29 1120515 54 935964 78 740718 103 697104 127 1298453 152 995469 176 1106307 201 1422096 225 753120 250 1440980 274 1770124 299 1322771 300 0
0
452 2 632 9 0.9259778233144144 0.14926896370746373 0
11 38 0 39 1053508 63 1491432 87 1590829 111 2509958 135 1754622 159 1845297 183 2091308 207 2177244 231 1587119 232 0
1 451
453 2 1129 90 0.9188871346284773 0.030453021065018324 0
13 19 0 20 353989 45 521243 70 716431 95 826165 120 616844 145 535573 170 864328 195 1150436 220 1641106 245 2271351 270 2052156 271 0
0
454 2 919 180 0.9231250072373848 0.036113582792672606 0
14 12 0 13 850335 38 1232643 63 1085794 88 1063600 113 999134 138 1036863 163 1202196 188 1085646 213 1745396 238 797203 263 831531 288 730323 289 0
1 453
455 2 1159 95 0.9244698364852911 0.06957422968996536 0
10 79 0 80 700829 104 652716 129 775609 153 1120623 178 1460364 202 1034079 227 780772 251 1501775 252 0
2 453 454
456 2 965 136 0.9246518501999809 0.07362624461416435 0
7 175 0 176 2508450 201 2110108 225 1344990 250 1188822 275 1364740 276 0
0
457 2 541 82 0.915362969305002 0.03803231697300775 0
14 16 0 17 680103 43 743125 68 913119 94 1241412 119 1082732 145 1372322 170 1259074 196 990879 221 618372 247 1078015 272 1413357 298 1879751 299 0
1 456
458 2 685 182 0.9259853109110002 0.0860471357516358 0
10 80 0 81 2112891 107 2189677 134 1377000 160 2479427 186 2113224 212 1597042 239 1443447 265 1759897 266 0
0
459 2 987 105 0.9225621130207533 0.05535948843625555 0
12 66 0 67 352394 92 341147 117 433145 141 345469 166 555561 191 847715 216 1850858 240 3011025 265 1914793 290 4145221 291 0
2 458 461
460 2 629 57 0.9279961418577745 0.11844287011334478 0
12 25 0 26 554470 51 865205 76 1437643 102 1134103 127 1392904 152 1227281 177 980815 203 1229142 228 835115 253 1622844 254 0
2 458 461
461 2 1427 141 0.9290650968908143 0.008246085500257622 0
11 47 0 48 1064746 73 885178 98 733366 123 709984 149 737620 174 763319 199 1144685 224 1060013 249 1915096 250 0
0
462 2 553 24 0.928359015561016 0.13258314687955505 0
10 35 0 36 1100873 63 1225523 89 1219827 116 1449212 142 1251075 169 1138883 195 898412 222 727459 223 0
0
463 2 1122 134 0.917552950635671 0.10952102323205867 0
7 52 0 53 2174568 81 1765905 108 1378866 135 1470972 163 1063540 164 0
1 462
464 2 922 124 0.9264318717491224 0.09342971044226414 0
10 115 0 116 2147585 139 2045051 163 1949284 186 2008093 209 1657036 232 1467137 256 1787479 279 1598767 280 0
0
465 2 708 145 0.9223276596796559 0.043407776161570426 0
7 90 0 91 1170904 119 2400450 146 1482548 173 1337082 201 910496 202 0
0
466 2 1297 10 0.9248639902892498 0.08187340524120257 0
14 20 0 21 988643 46 676522 72 734900 97 744059 122 988310 147 1611880 173 1290894 198 1477293 223 2256217 248 2637501 274 3221820 299 3311481 300 0
1 465
467 2 910 101 0.9155426286763644 0.13726325963182567 0
14 14 0 15 336385 40 372011 66 536041 91 570361 116 871486 142 1086634 167 1141732 193 603494 218 921805 243 1343590 269 2733455 294 1152644 295 0
0
468 2 1001 141 0.9155602241258479 0.05669246119836781 0
8 151 0 152 627311 179 815474 206 546391 232 829769 259 1595123 286 1628532 287 0
0
469 2 886 121 0.9178830813879632 0.027714753127090628 0
11 93 0 94 3883635 118 2874553 142 2198016 166 940275 189 761737 213 633592 237 474109 261 422220 285 395965 286 0
1 468
470 2 1372 12 0.9206105845479622 0.1291903014035732 0
11 19 0 20 3239010 46 1651489 73 1292734 99 1407443 125 1230036 152 870142 178 980248 205 641590 231 649337 232 0
0
471 2 1131 69 0.927782208748193 0.05080924421049802 0
11 35 0 36 2218109 62 1960163 89 1597469 115 1792933 141 3320171 167 2158975 193 1758266 220 813169 246 500847 247 0
0
472 2 1083 3 0.9193010078399204 0.0790435564849396 0
14 8 0 9 2150365 34 2727475 59 2184510 83 1659913 108 1543605 133 1070399 158 776192 183 1177598 208 680925 232 511902 257 768527 282 979334 283 0
1 471
473 2 758 144 0.9262579061627197 0.12388928867483925 0
12 15 0 16 966782 40 1120097 64 1062130 88 1155332 112 1667112 135 1314612 159 1775753 183 1825012 207 1412221 231 995966 232 0
1 471
474 2 1382 165 0.92034717639914 0.09076618975796623 0
9 99 0 100 1017277 126 1164595 152 934708 178 1469409 204 1658100 230 1694181 256 1465323 257 0
0
475 2 1058 65 0.921304193939252 0.11305729447902131 0
8 17 0 18 866158 42 972542 66 1090108 90 1632651 114 1744682 138 880456 139 0
1 474
476 2 977 39 0.9248161843008411 0.043929703315791754 0
15 4 0 5 228784 29 217528 53 208766 77 278602 101 306129 125 291575 149 238252 172 301371 196 454901 220 1065977 244 1498736 268 1881033 292 2744671 293 0
1 474
477 2 1177 117 0.9211900931982152 0.08786365736752022 0
12 13 0 14 702276 39 993473 64 1029248 88 1397802 113 1768455 138 1824728 163 792260 187 1186824 212 969788 237 1348231 238 0
0
478 2 1429 166 0.928315163431785 0.12157725001101403 0
14 27 0 28 990310 53 775587 77 805921 102 1158162 127 1159114 151 1044238 176 1130626 200 628759 225 627931 250 1113424 274 1610560 299 2255663 300 0
0
479 2 1012 116 0.9255173967402807 0.11078810212597398 0
13 20 0 21 2350403 46 2076388 71 1839738 96 1365232 121 2398537 147 2338519 172 1696133 197 1289741 222 790733 247 824797 272 1127227 273 0
1 478
480 2 1201 16 0.9232408618696732 0.010437528645334386 0
12 53 0 54 1311872 79 1221565 104 1451123 129 1490978 154 2211805 180 1350115 205 1289078 230 1007673 255 984763 280 1087541 281 0
0
481 2 674 69 0.9237270567367251 0.10686230740738314 0
14 9 0 10 2871710 35 2013402 60 3164580 85 2439888 110 2560369 135 1710261 160 951472 185 625099 210 981933 235 913637 260 875117 285 986423 286 0
1 480
482 2 1354 38 0.9255818774018273 0.009998397057092689 0
9 10 0 11 2772150 35 2103906 60 2251594 85 1561179 109 1531287 133 1010077 158 1147936 159 0
0
483 2 1000 166 0.9270221067912541 0.06004986816801863 0
9 19 0 20 2797491 45 2118807 70 1533499 95 1998795 121 1267540 146 1192298 171 1979185 172 0
1 482
484 2 1010 27 0.911093726646734 0.01590263450623561 0
14 19 0 20 4736292 44 1916239 68 1410380 91 1756991 115 1691324 139 834558 163 510037 187 510933 211 348511 234 385470 258 302860 282 281507 283 0
0
485 2 901 72 0.9287269198364988 0.1451801909758455 0
8 74 0 75 1165095 99 1400483 122 1165642 146 1098006 169 834242 193 738593 194 0
0
486 2 926 183 0.9221470019754779 0.0020908505517967632 0
13 20 0 21 4323024 45 1853283 69 1356566 92 1127160 116 1286125 140 1180951 164 674787 188 613608 211 814771 235 668733 259 488059 260 0
1 485
487 2 1479 130 0.9100433216004364 0.13393110283793014 0
8 16 0 17 837021 41 949906 65 1137503 90 1113145 114 1261539 138 1354310 139 0
0
488 2 966 29 0.9295805576587114 0.09380965757441843 0
12 53 0 54 940275 78 746441 102 783978 126 497532 150 849863 174 1201328 198 715226 222 1052074 246 1843684 270 1823995 271 0
1 487
489 2 861 158 0.9132113529431803 0.12397938743237844 0
13 16 0 17 1348956 42 881437 66 1133793 91 1219646 115 1275218 140 2074053 165 1340236 189 1061335 214 1852219 238 2225683 263 2351738 264 0
